Session,WCPM,Acc,Comp,Exp,level,B_new,C_new,E_new,F_new,G_new,H_new,J_new,K_new,L_new,M_new,N_new,O_new,P_new,Q_new,mlevel_numeric,form_numeric,mlevel_form_diff,text_is_above_level
40941.0,129.0,1.0,6.3,3.9,17.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,17,0,0
41033.0,107.0,0.956,5.0,3.6,14.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,14,17,-3,0
41124.0,78.0,0.968,4.8,2.3,12.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,12,17,-5,0
41131.0,93.0,0.995,2.5,2.9,13.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,13,17,-4,0
41173.0,127.0,0.997,4.7,3.8,16.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,16,17,-1,0
41209.0,113.0,0.997,5.1,3.7,15.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,15,17,-2,0
41215.0,50.0,0.981,3.4,2.2,9.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,12,17,-5,0
41221.0,120.0,0.992,6.1,3.7,16.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,16,17,-1,0
41220.0,95.0,0.94,5.5,2.4,13.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,13,17,-4,0
41237.0,119.0,1.0,2.6,3.7,16.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,16,17,-1,0
41380.0,134.0,0.9440000000000001,4.0,3.8,17.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,17,17,0,0
41389.0,119.0,0.9840000000000001,4.5,3.6,16.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,16,17,-1,0
41432.0,93.0,0.992,4.4,3.3,13.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,13,17,-4,0
41486.0,80.0,0.9309999999999999,2.4,2.3,12.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,12,17,-5,0
41622.0,119.0,0.9329999999999999,3.7,3.5,16.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,16,17,-1,0
41735.0,129.0,0.982,5.0,3.5,17.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,17,17,0,0
41805.0,118.0,0.8240000000000001,4.1,3.3,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,13,17,-4,0
41808.0,171.0,0.943,5.3,4.0,21.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,21,17,4,1
41858.0,103.0,0.991,6.8,3.3,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,17,-3,0
41950.0,150.0,0.9890000000000001,6.3,4.0,19.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19,17,2,1
41976.0,152.0,0.998,4.6,4.0,19.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,19,17,2,1
42252.0,142.0,0.977,5.5,4.0,18.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,18,17,1,1
42275.0,158.0,0.937,4.5,4.0,20.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,20,17,3,1
42341.0,42.0,0.816,3.3,1.9,8.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,12,17,-5,0
42500.0,109.0,0.99,6.4,3.7,15.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,17,-2,0
42946.0,54.0,0.927,3.3,2.3,9.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,12,17,-5,0
43825.0,130.0,0.977,4.2,3.8,17.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,17,17,0,0
44645.0,183.0,1.0,4.1,4.0,21.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,21,17,4,1
45523.0,106.0,0.9390000000000001,2.9,3.1,14.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,14,17,-3,0
45646.0,53.0,0.9570000000000001,3.0,2.1,9.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,12,17,-5,0
46376.0,192.0,0.97,6.3,4.0,22.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22,17,5,1
46404.0,126.0,0.9890000000000001,4.0,3.6,16.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,16,17,-1,0
46860.0,32.9,0.779,2.3,1.6,7.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,17,-5,0
46877.0,91.0,0.983,3.2,2.8,13.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,13,17,-4,0
47129.0,126.0,1.0,4.4,3.8,16.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,16,17,-1,0
47275.0,68.0,0.747,1.6,2.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,12,17,-5,0
47793.0,120.0,0.998,4.0,3.8,16.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,16,17,-1,0
49155.0,111.0,0.997,7.3,3.6,15.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,17,-2,0
50542.0,101.0,0.9690000000000001,3.4,3.5,15.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,15,17,-2,0
51154.0,124.0,0.998,4.2,3.7,17.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,17,17,0,0
51790.0,113.9,0.897,4.8,3.7,12.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,12,17,-5,0
52101.0,79.0,0.986,7.3,2.7,12.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,12,17,-5,0
52230.0,68.0,0.77,2.9,2.4,8.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,12,17,-5,0
52351.0,80.0,1.0,4.1,3.3,13.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,13,17,-4,0
53023.0,135.0,0.992,6.9,4.0,17.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,17,0,0
53756.0,82.0,0.9670000000000001,4.1,2.5,12.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,12,17,-5,0
53803.0,122.0,1.0,4.4,3.7,16.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,16,17,-1,0
54166.0,124.0,0.996,6.5,3.6,16.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,17,-1,0
13107.0,72.0,0.992,2.4,3.4,11.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,11,16,-5,0
13111.0,74.0,0.9390000000000001,3.3,3.3,12.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,12,16,-4,0
13112.0,58.0,0.877,3.7,3.3,10.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,10,16,-6,0
13113.0,57.0,0.8540000000000001,2.4,3.1,10.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,10,16,-6,0
13116.0,61.0,0.902,4.4,2.9,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,10,16,-6,0
24174.0,67.0,0.627,2.4,2.1,11.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,11,16,-5,0
24191.0,72.0,0.9740000000000001,4.0,2.4,11.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,11,16,-5,0
24422.0,38.0,0.856,3.9,1.7,8.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,11,16,-5,0
26304.0,128.0,0.9940000000000001,4.3,3.7,18.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,18,16,2,1
26345.0,69.0,0.963,1.9,2.3,11.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0,11,16,-5,0
26356.0,102.0,0.983,5.6,2.9,15.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,16,-1,0
26428.0,77.0,1.0,4.1,2.8,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,12,16,-4,0
26500.0,81.0,0.983,4.5,2.7,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,12,16,-4,0
26539.0,83.0,0.9940000000000001,4.8,2.8,13.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,13,16,-3,0
26593.0,82.0,0.987,3.6,2.7,13.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,13,16,-3,0
26613.0,69.0,0.9690000000000001,3.4,2.3,11.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,11,16,-5,0
26616.0,84.0,0.966,4.5,2.6,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,13,16,-3,0
26653.0,114.0,0.995,4.4,3.3,16.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,16,16,0,0
26654.0,100.0,0.9940000000000001,2.8,3.1,15.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,15,16,-1,0
26666.0,85.0,0.978,4.2,2.7,13.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,13,16,-3,0
26674.0,48.0,0.7829999999999999,4.2,1.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11,16,-5,0
26857.0,99.0,0.9940000000000001,5.8,3.4,14.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,14,16,-2,0
26872.0,73.0,0.961,2.7,2.4,12.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,12,16,-4,0
26893.0,76.0,0.865,4.4,2.4,12.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,12,16,-4,0
27005.0,63.0,0.983,3.0,2.5,10.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,11,16,-5,0
27021.0,38.0,0.733,6.2,1.6,8.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,11,16,-5,0
27024.0,115.0,1.0,2.9,3.6,16.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,16,16,0,0
27035.0,57.0,0.6709999999999999,1.8,1.6,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11,16,-5,0
27144.0,84.0,0.971,2.7,2.8,13.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,13,16,-3,0
27177.0,103.0,0.8390000000000001,4.0,2.8,12.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,12,16,-4,0
27185.0,110.0,0.9940000000000001,2.9,3.2,16.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,16,16,0,0
27188.0,95.0,0.9940000000000001,5.2,3.1,14.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,14,16,-2,0
27209.0,70.0,0.884,3.3,2.1,11.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,11,16,-5,0
27237.0,105.0,0.991,4.2,3.4,15.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,15,16,-1,0
27325.0,129.0,0.95,6.2,3.7,18.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,16,2,1
27575.0,50.0,0.8859999999999999,1.6,1.9,9.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,11,16,-5,0
28488.0,122.0,0.9940000000000001,5.6,3.6,17.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,16,1,1
28513.0,77.0,0.991,6.8,2.5,12.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12,16,-4,0
28571.0,106.0,0.9940000000000001,3.8,3.5,16.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,16,16,0,0
28693.0,70.0,0.977,4.3,2.8,12.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,12,16,-4,0
28812.0,83.0,0.907,5.1,2.3,13.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,13,16,-3,0
29073.0,113.0,1.0,5.7,3.7,16.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,16,16,0,0
29099.0,108.0,1.0,3.8,3.3,15.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,15,16,-1,0
31055.0,116.0,1.0,6.5,3.9,16.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,16,0,0
31729.0,108.0,1.0,3.2,3.7,15.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,15,16,-1,0
32841.0,98.0,0.963,5.3,3.0,14.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,14,16,-2,0
33167.0,100.0,0.991,3.5,3.3,15.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,15,16,-1,0
33654.0,47.0,0.6629999999999999,5.0,2.3,9.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,11,16,-5,0
33659.0,96.0,0.9129999999999999,3.1,3.0,14.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,14,16,-2,0
33706.0,109.0,1.0,4.7,3.5,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,15,16,-1,0
33775.0,109.0,0.9940000000000001,5.4,3.4,15.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,16,-1,0
33795.0,119.0,0.963,4.8,3.2,17.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,17,16,1,1
33814.0,111.0,0.9940000000000001,4.2,3.1,16.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,16,16,0,0
33860.0,73.0,0.98,2.6,2.3,12.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,12,16,-4,0
33886.0,106.0,0.995,2.5,3.2,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,15,16,-1,0
34017.0,107.0,1.0,6.0,3.5,15.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,15,16,-1,0
34032.0,90.0,0.975,3.9,2.9,13.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,13,16,-3,0
34034.0,141.0,1.0,4.6,3.9,19.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,19,16,3,1
34039.0,92.0,0.983,3.3,2.8,14.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,14,16,-2,0
34043.0,101.0,0.9940000000000001,3.0,3.2,15.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,15,16,-1,0
34059.0,104.0,1.0,5.0,3.5,15.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,15,16,-1,0
34273.0,108.0,1.0,3.4,3.2,15.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,15,16,-1,0
34558.0,45.0,0.609,2.5,2.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11,16,-5,0
34567.0,185.0,0.997,3.8,4.0,21.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,21,16,5,1
34624.0,71.0,0.9690000000000001,5.6,2.4,11.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,11,16,-5,0
34625.0,94.0,0.986,4.3,3.1,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,14,16,-2,0
34702.0,73.0,0.9420000000000001,5.4,2.2,12.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,12,16,-4,0
34707.0,92.0,0.9570000000000001,4.8,2.8,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,14,16,-2,0
34788.0,88.0,0.997,3.7,3.0,13.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,13,16,-3,0
34837.0,72.0,0.953,2.7,2.5,11.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,11,16,-5,0
35311.0,134.0,0.9640000000000001,4.5,3.7,18.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,18,16,2,1
35727.0,107.0,1.0,3.1,3.0,15.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,15,16,-1,0
35729.0,108.0,0.9890000000000001,5.5,3.7,15.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,15,16,-1,0
35730.0,104.0,0.9940000000000001,3.2,3.3,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,15,16,-1,0
35854.0,103.0,0.98,3.6,2.9,15.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,15,16,-1,0
37357.0,74.0,0.997,5.9,2.5,12.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12,16,-4,0
37485.0,114.0,0.9940000000000001,5.8,4.0,16.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,16,16,0,0
37860.0,104.0,1.0,6.3,3.3,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,16,-1,0
37865.0,38.0,0.743,4.5,1.6,8.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,11,16,-5,0
37957.0,105.0,0.867,3.2,3.2,12.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,12,16,-4,0
38793.0,82.0,0.9329999999999999,3.3,2.5,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,13,16,-3,0
39301.0,168.0,0.983,6.2,4.0,22.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21,16,5,1
39310.0,67.0,0.618,3.1,2.0,11.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,11,16,-5,0
41670.0,159.0,0.986,4.7,4.0,21.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,21,16,5,1
45064.0,95.0,1.0,4.8,3.1,14.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,14,16,-2,0
45977.0,39.0,0.843,2.1,1.6,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,11,16,-5,0
46700.0,145.0,1.0,5.1,4.0,19.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,19,16,3,1
46766.0,63.0,1.0,2.3,2.4,10.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,3.0,11,16,-5,0
46966.0,73.0,0.805,2.7,2.3,12.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,12,16,-4,0
49577.0,99.0,0.96,4.7,3.1,14.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,14,16,-2,0
49687.0,33.0,1.0,1.8,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11,16,-5,0
50208.0,130.0,0.98,6.3,3.9,18.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,16,2,1
51417.0,121.0,0.992,4.9,3.5,17.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,17,16,1,1
51430.0,107.0,0.986,4.1,3.1,15.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,15,16,-1,0
51465.0,112.0,1.0,4.0,3.5,16.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,16,16,0,0
51496.0,121.0,0.986,4.5,3.7,17.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,17,16,1,1
51755.0,96.0,0.997,5.6,3.4,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,14,16,-2,0
51762.0,76.0,0.983,4.5,2.4,12.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,12,16,-4,0
52265.0,50.0,0.9390000000000001,4.4,1.9,9.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,11,16,-5,0
53420.0,94.0,0.937,2.6,2.8,14.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,14,16,-2,0
54096.0,124.0,0.997,5.7,3.6,17.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,17,16,1,1
